date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country
54,454000.0,3.0,1.0,1970,22144,1.0,0,0,4,1970,0,1970,0,4254,38,38,0
54,299900.0,3.0,1.0,1110,8593,1.0,0,0,3,1110,0,1979,2014,1415,36,67,0
54,200000.0,3.0,2.0,1190,6833,1.0,0,0,3,1190,0,1995,0,2661,1,45,0
54,346500.0,3.0,1.0,1150,11802,1.0,0,0,4,1150,0,1932,1958,3330,35,49,0
54,585000.0,4.0,2.75,2890,6825,1.0,0,0,3,1560,1330,1973,2013,386,19,22,0
54,383000.0,3.0,1.75,1500,13430,1.0,0,0,3,1500,0,1977,2004,1561,42,41,0
54,519000.0,4.0,2.5,1950,2617,1.5,0,0,4,1250,700,1910,0,282,35,50,0
54,410000.0,3.0,1.5,1250,7700,1.0,0,0,5,1250,0,1968,0,3922,25,34,0
54,578000.0,4.0,2.5,2070,5415,2.0,0,0,3,2070,0,1996,0,2171,16,17,0
54,1280000.0,4.0,3.5,4660,17398,2.0,0,2,3,4660,0,2003,0,1297,3,5,0
54,395000.0,2.0,2.25,1350,1493,2.0,0,0,3,1050,300,2007,0,3226,35,63,0
54,364000.0,3.0,2.5,1800,2790,2.0,0,0,3,1800,0,2011,0,2573,35,61,0
54,240000.0,3.0,2.25,1481,2820,2.0,0,0,3,1481,0,2012,1912,3169,1,1,0
54,328423.0,3.0,2.5,1730,3600,2.0,0,0,3,1730,0,2014,0,298,35,65,0
54,594000.0,4.0,2.75,2720,4613,2.0,0,0,3,2720,0,2005,0,4299,17,16,0
54,425000.0,3.0,2.5,2320,2267,3.0,0,0,3,2320,0,2009,0,50,35,70,0
54,309620.0,3.0,2.5,1860,3730,2.0,0,0,3,1860,0,2012,1912,0,11,11,0
54,260000.0,5.0,2.5,2025,7760,2.0,0,0,3,2025,0,2007,0,464,28,28,0
54,563500.0,3.0,2.5,1400,1312,3.5,0,0,3,1400,0,2007,0,2940,35,47,0
54,975000.0,5.0,3.0,2620,5477,2.0,0,0,3,2620,0,2009,0,2953,35,54,0
55,937000.0,3.0,1.75,2450,2691,2.0,0,0,3,1750,700,1915,0,1733,35,58,0
55,518500.0,3.0,3.5,1590,1102,3.0,0,0,3,1590,0,2010,0,4052,35,47,0
55,1050000.0,4.0,3.5,3450,7832,2.0,0,0,3,3450,0,2007,0,3340,3,5,0
55,350000.0,3.0,2.25,1780,16290,2.0,0,0,4,1780,0,1987,0,1081,32,36,0
55,826000.0,4.0,2.5,3060,7140,2.0,0,0,3,3060,0,2006,0,2053,16,17,0
55,225000.0,3.0,2.0,1700,11475,1.0,0,0,5,970,730,1945,0,2039,6,65,0
55,235867.0,4.0,2.0,1330,5926,1.0,0,0,4,1330,0,1942,1982,1774,32,34,0
55,399000.0,4.0,3.0,3060,5000,2.0,0,0,3,3060,0,2001,0,1154,9,26,0
55,177500.0,3.0,1.5,1220,6000,1.0,0,0,3,1220,0,1968,1997,3381,32,35,0
55,224000.0,4.0,1.5,1600,9289,1.0,0,0,4,1600,0,1959,0,1807,1,1,0
55,302000.0,4.0,1.75,1530,17664,1.5,0,0,3,1530,0,1968,1997,1202,32,36,0
55,760000.0,3.0,2.5,1980,13964,1.0,0,0,5,1980,0,1959,0,3173,23,25,0
55,460000.0,3.0,2.5,1730,8490,1.0,0,0,3,1210,520,1969,2010,4342,19,22,0
55,415000.0,3.0,1.0,1170,6700,1.0,0,0,3,1170,0,1957,2000,2885,35,60,0
55,669000.0,2.0,1.75,1950,10766,1.0,0,3,4,1160,790,1952,0,2904,6,68,0
55,254600.0,3.0,2.0,1470,20000,1.0,0,0,4,1470,0,1968,0,1630,1,45,0
55,357250.0,3.0,1.5,1400,8840,1.0,0,0,4,1400,0,1952,0,1332,35,60,0
55,670000.0,3.0,1.5,1490,4400,1.5,0,0,4,1490,0,1906,1990,4417,35,59,0
55,440000.0,4.0,1.5,1770,5750,2.0,0,0,3,1770,0,1947,2012,3316,35,55,0
55,1025000.0,4.0,3.5,3320,19850,1.0,0,2,4,2040,1280,1977,0,4232,23,25,0
55,320000.0,2.0,1.0,950,5316,1.0,0,2,3,950,0,1948,1994,2989,35,61,0
55,310000.0,4.0,2.5,2430,5499,2.0,0,0,3,2430,0,2002,0,1169,9,26,0
55,772650.0,4.0,2.5,2660,10800,1.0,0,0,3,2660,0,1955,2014,507,3,4,0
55,669950.0,4.0,2.5,2670,11877,2.0,0,0,3,2670,0,1996,0,2196,33,42,0
55,690000.0,5.0,3.5,2720,7598,2.0,0,0,3,1860,860,1993,0,4315,35,54,0
55,385000.0,4.0,2.5,3200,22651,1.0,0,0,5,1610,1590,1970,0,1998,18,19,0
55,300000.0,3.0,2.25,1780,10395,1.0,0,0,3,1780,0,1967,2011,862,32,36,0
55,225500.0,2.0,1.75,1590,11276,1.0,0,0,4,1590,0,1972,0,4422,1,1,0
55,775000.0,3.0,2.75,2850,14800,1.0,0,0,4,1920,930,1976,1992,3427,3,5,0
55,805000.0,3.0,2.75,2600,5875,1.5,0,2,5,1600,1000,1929,0,3639,35,55,0
55,252750.0,4.0,1.0,1230,7410,1.5,0,0,3,1230,0,1944,0,3777,6,68,0
55,254000.0,5.0,2.0,2080,16117,1.0,0,0,5,1740,340,1959,0,2494,1,0,0
55,435000.0,4.0,2.75,2110,8751,1.0,0,0,3,1510,600,1962,2003,1483,5,9,0
55,460000.0,4.0,2.5,2550,19017,1.0,0,0,4,1300,1250,1961,2001,1592,20,67,0
55,268000.0,3.0,2.5,1650,6684,2.0,0,0,3,1650,0,1991,0,379,18,19,0
55,446000.0,2.0,1.5,1370,1221,2.0,0,0,3,1080,290,2008,0,1743,35,59,0
55,285000.0,2.0,1.0,1010,7200,1.0,0,0,3,1010,0,1975,0,1513,20,67,0
55,402000.0,2.0,1.0,620,2475,1.0,0,0,5,620,0,1911,1984,3441,35,50,0
55,358000.0,3.0,1.5,2450,12497,1.0,0,0,4,2450,0,1967,0,4050,38,38,0
55,354950.0,4.0,2.75,2530,7350,1.0,0,0,5,1280,1250,1977,0,2705,14,13,0
55,405000.0,4.0,2.5,2220,4652,2.0,0,0,3,2220,0,2001,0,3422,32,37,0
55,315000.0,4.0,2.5,1940,10200,1.0,0,0,4,1140,800,1977,0,1753,18,26,0
55,280927.0,4.0,2.25,2070,7350,2.0,0,0,4,2070,0,1977,0,2340,18,20,0
55,440000.0,4.0,2.5,2160,7826,1.0,0,0,4,1390,770,1976,1992,1671,20,67,0
55,270000.0,4.0,2.25,2600,9900,1.0,0,0,3,1600,1000,1965,1993,4055,35,71,0
55,755000.0,4.0,2.75,2880,4000,1.5,0,0,3,2100,780,1912,2000,1762,35,64,0
55,289659.0,4.0,2.25,2260,7200,2.0,0,0,4,2260,0,1984,0,1779,18,19,0
55,555000.0,5.0,3.0,3640,6930,2.0,0,0,3,3640,0,2004,2003,2136,21,23,0
55,450000.0,3.0,1.5,1530,23660,1.0,0,0,3,1530,0,1952,2008,2699,20,67,0
55,1145000.0,3.0,2.5,2490,4000,2.0,0,0,5,1670,820,1918,0,2067,35,52,0
55,495000.0,3.0,1.75,1440,11787,1.0,0,0,3,1440,0,1983,2009,1944,33,42,0
55,1250000.0,3.0,3.0,3760,8500,2.5,0,3,4,3060,700,1910,0,3483,35,55,0
55,580000.0,4.0,1.75,1720,6975,1.0,0,0,3,1420,300,1975,0,3318,31,31,0
55,560000.0,4.0,2.5,2480,16360,1.0,0,0,5,1510,970,1959,0,1485,17,16,0
55,1080000.0,4.0,3.5,3990,5267,2.0,0,0,3,3990,0,2008,0,1159,3,5,0
55,450000.0,2.0,1.75,840,3340,1.0,0,0,3,700,140,1912,1994,3592,35,50,0
55,815000.0,3.0,2.0,2270,11989,1.0,0,0,4,2270,0,1968,0,3807,23,25,0
55,354000.0,4.0,2.5,2580,5476,2.0,0,0,3,2580,0,2005,0,47,18,19,0
55,279900.0,3.0,1.75,1580,6620,1.0,0,0,3,1580,0,1988,2000,2054,14,2,0
55,339000.0,2.0,1.0,950,7954,1.0,0,0,4,950,0,1941,1998,1679,35,51,0
55,1340000.0,4.0,3.5,3190,5040,2.0,0,3,3,2160,1030,2003,0,264,35,64,0
55,815000.0,4.0,2.75,2620,4743,1.0,0,2,4,1310,1310,1949,1985,2789,35,56,0
55,638000.0,3.0,2.0,1660,3729,1.0,0,0,5,970,690,1922,1956,3750,35,55,0
55,475580.0,3.0,1.75,1520,11085,1.0,0,0,3,1520,0,1983,2009,1710,33,42,0
55,600000.0,3.0,2.5,3240,8016,2.0,0,0,3,2910,330,2004,2003,2876,38,38,0
55,750000.0,4.0,2.75,1750,5080,1.5,0,0,3,1750,0,1903,2005,908,35,59,0
55,626000.0,3.0,1.75,2430,5000,2.0,0,0,4,1760,670,1945,0,3826,35,56,0
55,230000.0,3.0,1.0,1060,9946,1.0,0,0,4,1060,0,1956,0,1389,34,72,0
55,537000.0,3.0,3.0,2410,7479,2.0,0,2,3,2410,0,1942,1988,2974,20,67,0
55,210000.0,2.0,1.0,720,8040,1.0,0,0,3,720,0,1943,2002,1038,6,68,0
55,200500.0,3.0,1.75,1260,9346,1.0,0,0,4,1260,0,1963,0,343,18,18,0
55,253500.0,3.0,1.0,1640,12384,1.0,0,0,4,1090,550,1954,1979,2297,14,2,0
55,150000.0,3.0,1.0,1310,9612,1.0,0,0,3,960,350,1962,2003,2827,1,0,0
55,440000.0,3.0,1.5,2120,6290,1.0,0,0,4,1220,900,1949,1985,3192,35,51,0
55,660000.0,3.0,1.0,1210,9622,1.0,0,1,3,1210,0,1955,2009,413,3,5,0
55,695000.0,3.0,2.75,2590,12063,2.0,0,0,3,2590,0,1993,0,3628,3,5,0
55,440000.0,4.0,2.5,2250,7526,2.0,0,0,3,2250,0,1989,0,3487,32,37,0
55,1388000.0,4.0,3.0,4040,20001,1.0,0,0,3,2020,2020,1972,2001,2836,8,3,0
55,219500.0,3.0,1.0,1090,6710,1.5,0,0,5,1090,0,1912,0,339,1,1,0
55,220000.0,3.0,1.5,1660,15600,2.0,0,0,3,1660,0,1981,2013,3011,1,0,0
55,900000.0,4.0,3.5,3370,5000,2.0,0,2,3,2470,900,2008,0,2863,35,61,0
55,1990000.0,5.0,3.0,4480,5000,2.5,0,0,5,3420,1060,1902,0,4387,35,53,0
55,800000.0,4.0,2.5,2990,16809,2.0,0,0,3,2990,0,1990,2009,1637,42,44,0
55,365000.0,5.0,2.0,2280,19000,1.5,0,0,3,2280,0,1924,2011,970,6,68,0
55,1387800.0,3.0,3.0,2480,5500,2.0,0,3,3,1730,750,1950,2005,2484,35,74,0
55,451000.0,5.0,2.75,2830,8925,1.5,0,0,3,2830,0,1967,2011,445,19,22,0
55,202000.0,2.0,1.0,920,7569,1.0,0,0,4,920,0,1950,1983,453,6,69,0
55,1410000.0,4.0,2.25,3250,16684,2.0,0,0,3,3250,0,1979,2014,2192,22,24,0
55,471000.0,2.0,1.75,1240,6417,1.0,0,0,5,1240,0,1924,1956,3799,35,61,0
55,827000.0,4.0,2.5,3230,12100,1.0,0,0,3,1870,1360,1977,2004,3351,3,5,0
55,235000.0,5.0,2.5,2500,9583,1.0,0,0,3,1300,1200,1979,2014,1187,10,73,0
55,216500.0,2.0,1.75,1390,4482,1.0,0,0,4,1390,0,1980,0,2145,10,73,0
55,359000.0,5.0,1.75,1940,6654,1.5,0,0,4,1940,0,1953,1983,1025,6,68,0
55,252500.0,3.0,2.0,1900,8002,1.0,0,0,3,1900,0,1991,0,439,14,13,0
55,370000.0,3.0,1.5,2380,14500,1.0,0,0,4,1850,530,1961,2001,3758,17,16,0
55,663000.0,3.0,2.0,1480,3876,1.0,0,0,5,860,620,1928,1970,3884,35,56,0
55,971971.0,4.0,3.75,3460,6738,2.0,0,0,3,3460,0,2013,1923,929,32,37,0
55,330675.0,4.0,3.0,1930,3031,1.0,0,0,3,1200,730,2006,0,2312,11,11,0
55,240000.0,4.0,1.0,1200,2171,1.5,0,0,3,1200,0,1933,0,175,35,62,0
55,334888.0,3.0,2.5,1769,7324,2.0,0,0,3,1769,0,2012,1912,328,1,45,0
55,414000.0,3.0,2.5,2490,4540,2.5,0,0,3,2490,0,2012,1912,3383,32,37,0
55,782900.0,4.0,3.25,3060,3898,2.0,0,0,3,2300,760,2014,0,2022,16,15,0
55,525000.0,4.0,2.75,3030,6625,2.0,0,0,3,3030,0,2011,0,3432,32,37,0
55,429900.0,3.0,2.5,2370,5353,2.0,0,0,3,2370,0,2009,0,914,11,11,0
55,390000.0,3.0,3.25,1370,913,2.0,0,0,3,1100,270,2006,0,3283,35,55,0
55,224000.0,3.0,1.75,1500,11968,1.0,0,0,3,1500,0,2014,0,2735,4,8,0
56,257500.0,3.0,2.25,1715,6819,2.0,0,0,3,1715,0,1995,0,3545,14,2,0
56,665000.0,2.0,1.0,1110,3200,1.0,0,0,3,1110,0,1925,2002,1143,35,58,0
56,327000.0,5.0,2.75,2400,8050,2.0,0,0,3,2400,0,1998,2006,3453,1,45,0
56,687500.0,4.0,2.75,3190,10970,2.0,0,0,3,3190,0,1994,0,2303,33,43,0
56,672500.0,3.0,2.25,2400,5300,1.5,0,0,4,1250,1150,1939,1989,4117,35,56,0
56,140000.0,3.0,1.0,1060,7473,1.0,0,0,3,1060,0,1959,1989,2251,10,73,0
56,215500.0,2.0,1.75,1220,15600,1.0,0,0,3,1220,0,1972,2002,2902,1,0,0
56,464900.0,4.0,2.25,2020,8424,1.0,0,0,4,1380,640,1979,0,794,19,22,0
56,417000.0,4.0,2.25,2300,7700,1.0,0,0,3,1380,920,1959,1989,3548,35,60,0
56,700000.0,3.0,2.5,1660,1545,2.0,0,2,3,1400,260,2002,0,4159,35,52,0
56,1619999.0,4.0,3.0,3900,9750,1.0,0,4,5,2520,1380,1972,0,3382,3,5,0
56,259500.0,3.0,1.75,1650,12349,1.0,0,0,3,1650,0,1957,2000,3127,34,72,0
56,561500.0,3.0,1.75,1960,6380,1.0,0,0,4,980,980,1939,1989,104,35,54,0
56,330000.0,4.0,1.75,2440,7350,1.0,0,0,3,1610,830,1978,0,2975,18,20,0
56,447000.0,2.0,1.0,1320,8380,1.0,0,0,3,1320,0,1953,0,105,35,70,0
56,320000.0,4.0,2.5,2570,4865,2.0,0,0,3,2570,0,2005,0,2362,21,23,0
56,212700.0,2.0,1.0,940,5040,1.0,0,0,3,940,0,1926,2003,3910,35,61,0
56,260000.0,2.0,1.0,700,4800,1.0,0,0,3,700,0,1922,2008,1020,35,59,0
56,355000.0,4.0,2.5,1890,7867,2.0,0,0,3,1890,0,1996,0,2154,21,23,0
56,275500.0,2.0,1.0,720,11400,1.0,0,0,5,720,0,1951,0,1493,36,62,0
56,415000.0,3.0,1.75,2410,8944,1.0,0,0,4,1860,550,1967,0,1293,32,36,0
56,279000.0,3.0,2.5,1630,7950,1.0,0,0,3,1320,310,1985,0,1670,18,26,0
56,350000.0,5.0,1.75,2330,14322,1.0,0,0,4,1180,1150,1968,0,781,32,37,0
56,355000.0,2.0,2.25,1330,10838,2.0,0,0,3,1330,0,1985,0,1586,17,16,0
56,750000.0,4.0,2.25,3190,11597,2.0,0,0,3,2300,890,1984,0,2185,33,42,0
56,235000.0,3.0,1.75,1400,6300,1.0,0,0,3,1400,0,1998,2006,1401,12,12,0
56,209950.0,3.0,1.0,970,9583,1.0,0,0,4,970,0,1967,0,2798,14,13,0
56,230000.0,3.0,1.75,1010,9600,1.0,0,0,5,1010,0,1969,0,1527,9,26,0
56,430000.0,2.0,1.0,1050,2570,1.0,0,0,5,850,200,1927,0,3794,35,56,0
56,661500.0,5.0,2.5,2500,7200,1.0,0,0,4,1490,1010,1977,0,1206,31,31,0
56,738000.0,3.0,3.0,2630,4896,2.0,0,0,3,2630,0,2006,0,101,31,31,0
56,221000.0,3.0,1.0,910,8789,1.0,0,0,3,910,0,1966,1963,3760,35,66,0
56,255000.0,3.0,2.5,1720,6194,2.0,0,0,3,1720,0,1998,2006,3492,1,45,0
56,1195000.0,5.0,2.75,3650,13297,2.0,0,0,5,2750,900,1969,0,3658,23,25,0
56,355000.0,3.0,1.75,2040,22693,1.0,0,0,4,2040,0,1980,0,1015,18,26,0
56,300000.0,3.0,1.5,1590,8911,1.0,0,0,3,1590,0,1956,2001,3813,17,16,0
56,500000.0,4.0,1.0,1440,7100,1.5,0,0,3,1440,0,1906,2014,2563,35,50,0
56,191000.0,2.0,1.0,900,3400,1.0,0,0,5,900,0,1905,0,4252,35,51,0
56,415000.0,3.0,2.5,1060,1536,2.0,0,0,3,1060,0,2000,0,2511,35,56,0
56,394000.0,4.0,2.5,3000,9793,2.0,0,0,3,3000,0,2002,0,2302,21,23,0
56,490000.0,3.0,2.5,2230,5348,2.0,0,0,3,2230,0,2000,0,3956,38,38,0
56,523460.0,5.0,1.75,1890,5000,1.5,0,0,3,1090,800,1906,2014,287,35,50,0
56,550000.0,4.0,3.5,4150,16197,2.0,0,0,3,4150,0,2006,0,385,1,45,0
56,342000.0,3.0,1.75,1780,10409,1.0,0,0,3,1280,500,1981,2013,1083,32,36,0
56,560000.0,4.0,2.5,2710,6583,2.0,0,0,3,2710,0,2003,0,3706,32,37,0
56,1050000.0,4.0,4.25,4390,13833,2.0,0,3,3,3320,1070,2003,0,3503,16,17,0
56,710000.0,2.0,1.5,1640,4080,1.5,0,0,5,1540,100,1916,0,3329,35,48,0
56,1020000.0,3.0,2.25,1670,4800,1.5,0,3,3,1670,0,1903,2005,3909,35,58,0
56,399950.0,3.0,2.5,2570,10431,2.0,0,0,3,2570,0,1989,0,4448,18,19,0
56,480000.0,2.0,1.0,1500,3420,1.0,0,0,3,1500,0,1902,0,3272,35,47,0
56,410000.0,3.0,1.0,2710,19000,2.0,0,3,4,2710,0,1950,1983,1362,6,68,0
56,469900.0,4.0,2.5,2990,8913,2.0,0,0,4,2990,0,1991,0,1506,32,36,0
56,397000.0,5.0,1.0,1170,6757,1.0,0,0,4,800,370,1944,0,888,35,60,0
56,718500.0,3.0,1.5,1200,6240,1.0,0,0,3,1030,170,1952,2008,2745,35,53,0
56,195000.0,2.0,1.0,1020,8100,1.0,0,0,3,1020,0,1940,1996,382,35,69,0
56,285000.0,2.0,1.0,910,8155,1.0,0,0,4,910,0,1948,0,1048,36,67,0
56,235000.0,3.0,1.75,1950,8712,1.0,0,0,3,1950,0,1960,2012,1451,32,33,0
56,465000.0,4.0,2.5,3060,6000,2.0,0,0,3,3060,0,2012,1912,1789,21,23,0
56,234000.0,4.0,1.0,1390,18000,1.0,0,0,3,1390,0,1955,2013,3049,18,20,0
56,504200.0,2.0,1.5,1200,1687,3.0,0,0,3,1200,0,2008,0,2867,35,47,0
56,710000.0,3.0,2.5,2440,4153,2.0,0,0,3,2440,0,2003,0,3817,31,31,0
56,589500.0,3.0,3.25,2310,3075,2.0,0,0,3,1730,580,2005,0,3259,35,55,0
56,735000.0,3.0,2.25,1490,1212,2.0,0,0,3,1040,450,2011,0,3199,35,53,0
56,427000.0,3.0,2.5,2432,9391,2.0,0,2,3,2432,0,2005,0,2477,14,0,0
56,982000.0,4.0,2.75,3610,8580,2.0,0,0,3,3610,0,2014,0,532,19,21,0
56,459000.0,4.0,3.0,2530,10000,2.0,0,0,3,2530,0,2013,1923,247,6,66,0
56,483453.0,4.0,2.75,2790,5527,2.0,0,0,3,2790,0,2014,0,4320,27,27,0
56,246950.0,3.0,3.0,1670,4440,1.0,0,0,3,1670,0,2014,0,3438,12,12,0
56,288790.0,4.0,2.0,1350,942,3.0,0,0,3,1350,0,2008,0,4365,16,17,0
56,229800.0,2.0,1.75,1110,1773,2.0,0,0,3,1110,0,2014,0,3183,35,51,0
57,1600000.0,3.0,4.25,2820,7200,2.0,0,0,4,2460,360,1930,0,2717,35,53,0
57,234000.0,3.0,1.0,1040,8128,1.0,0,0,3,1040,0,1983,2009,2339,11,11,0
57,230000.0,2.0,1.75,1910,3376,2.0,0,0,3,1910,0,1980,0,1803,21,23,0
57,300000.0,4.0,1.0,1370,8499,1.0,0,0,3,1370,0,1949,1998,935,36,67,0
57,470000.0,3.0,1.5,1500,5000,1.5,0,0,4,1140,360,1927,0,3839,35,56,0
57,339900.0,3.0,1.0,1200,9087,1.0,0,0,5,1200,0,1969,0,4309,25,34,0
57,650000.0,2.0,1.0,1050,2542,1.0,0,0,3,880,170,1904,0,1338,35,59,0
57,585000.0,5.0,2.5,2670,16777,1.5,0,0,4,1620,1050,1920,0,2166,35,60,0
57,699900.0,4.0,2.5,2190,11500,1.0,0,0,4,1430,760,1972,0,3269,3,5,0
57,475000.0,3.0,2.5,1700,9100,1.0,0,0,3,1160,540,1998,2006,3950,35,61,0
57,314500.0,3.0,1.75,1700,17355,1.0,0,0,3,1200,500,1978,0,2324,21,23,0
58,397000.0,3.0,3.5,1360,1275,2.0,0,0,3,1240,120,2007,0,711,35,64,0
58,345000.0,3.0,2.0,1610,15005,1.0,0,0,4,1610,0,1986,0,2685,7,10,0
58,325000.0,5.0,2.75,2130,6222,1.0,0,0,3,1300,830,1991,0,3287,35,57,0
58,265000.0,3.0,1.0,1800,7650,1.0,0,0,5,1800,0,1957,0,3670,32,34,0
58,402000.0,4.0,2.75,2950,15540,1.0,0,0,4,2120,830,1974,0,2092,18,26,0
59,780000.0,4.0,2.5,3500,7048,2.0,0,0,3,3500,0,2005,0,4311,31,32,0
59,250000.0,3.0,2.0,1440,9220,1.0,0,0,3,1440,0,1965,1993,2249,10,73,0
59,1200000.0,4.0,2.0,2120,3360,2.0,0,0,3,2120,0,1905,2010,3170,35,53,0
59,935000.0,2.0,2.5,1780,2067,2.0,0,0,5,1780,0,1974,0,1894,3,3,0
59,300000.0,2.0,1.0,960,8153,1.0,0,0,3,960,0,1947,2012,2277,36,67,0
59,419000.0,2.0,1.75,1510,4980,1.0,0,0,3,1510,0,2006,0,725,31,32,0
59,1165000.0,3.0,3.0,3790,5001,2.0,0,0,3,2810,980,1989,0,3003,35,59,0
59,461000.0,3.0,1.75,3600,8666,2.0,0,0,4,2400,1200,1948,0,642,19,21,0
59,385000.0,3.0,1.75,1300,7030,1.0,0,0,3,1300,0,1968,1997,718,19,22,0
59,669500.0,4.0,2.25,2500,4046,1.5,0,0,4,1520,980,1940,2001,4131,35,56,0
59,491950.0,3.0,2.25,2090,10733,1.0,0,0,3,1440,650,1958,2004,3255,35,54,0
59,1230000.0,3.0,1.75,2200,14630,1.5,0,1,3,2200,0,1948,2003,4416,3,3,0
59,560000.0,3.0,2.25,2070,15002,1.5,0,0,3,2070,0,1955,2013,3489,20,67,0
59,370000.0,3.0,1.0,1320,7341,1.0,0,0,3,1320,0,1982,0,945,36,67,0
59,100000.0,2.0,1.0,930,7623,1.0,0,0,2,930,0,1942,0,108,6,68,0
59,289950.0,3.0,2.5,1760,8584,1.5,0,0,5,1760,0,1937,0,1106,6,66,0
59,263000.0,3.0,1.75,1410,8100,2.0,0,0,3,1410,0,1985,0,1874,21,23,0
59,397500.0,4.0,2.5,2570,7859,2.0,0,0,3,2570,0,1992,0,1890,21,23,0
59,245000.0,3.0,2.75,1300,14197,1.0,0,0,3,860,440,1996,0,372,18,18,0
59,535000.0,3.0,1.0,1580,6300,1.0,0,0,3,1180,400,1925,2002,1772,35,74,0
59,449000.0,4.0,2.5,2960,6031,2.0,0,0,3,2960,0,2005,0,1917,21,23,0
59,490000.0,4.0,3.0,2330,3497,2.0,0,0,3,1920,410,2003,0,3537,35,51,0
59,345000.0,2.0,1.0,970,5750,1.0,0,0,4,970,0,1932,1958,3608,35,61,0
59,327500.0,3.0,2.25,2310,7200,2.0,0,0,3,2310,0,1990,2009,249,18,19,0
59,436500.0,4.0,2.5,2290,11173,2.0,0,0,4,2290,0,1988,0,712,32,36,0
59,550000.0,3.0,2.25,1720,9600,1.0,0,0,4,1220,500,1967,0,3611,31,31,0
59,441000.0,2.0,1.5,1190,3400,1.0,0,0,3,990,200,1919,2001,3676,35,54,0
59,406500.0,2.0,1.0,870,5750,1.0,0,0,4,870,0,1947,1988,3281,35,55,0
59,243000.0,2.0,1.5,1068,1758,2.0,0,0,3,1068,0,1990,2009,3936,17,16,0
59,359500.0,4.0,2.75,2140,10316,2.0,0,0,3,2140,0,1993,0,2417,1,0,0
59,1925000.0,5.0,4.25,4830,8050,2.5,0,2,4,3710,1120,1914,1945,2329,35,64,0
59,408000.0,5.0,3.25,2820,6589,1.5,0,0,3,2320,500,1906,2014,3977,35,57,0
59,480000.0,4.0,3.0,2440,9664,2.0,0,0,3,1890,550,1981,2013,1512,17,16,0
59,875000.0,4.0,1.5,1800,3245,1.5,0,0,4,1800,0,1929,0,1961,35,47,0
59,308000.0,3.0,1.0,1010,8800,1.0,0,0,4,1010,0,1954,1979,3668,35,57,0
59,880000.0,4.0,2.75,3220,4392,1.5,0,0,4,2320,900,1931,0,3642,35,48,0
59,491500.0,3.0,2.25,1470,4322,2.0,0,0,3,1470,0,1985,0,3236,16,17,0
59,515000.0,3.0,2.5,2600,4506,2.0,0,0,3,2600,0,2003,0,950,17,16,0
59,255000.0,2.0,1.0,1320,9967,1.0,0,0,3,940,380,1919,2001,3015,35,51,0
59,635000.0,3.0,2.5,3350,4007,2.0,0,0,3,2550,800,2005,0,30,19,22,0
59,850000.0,3.0,2.5,2650,2387,2.0,0,0,3,1830,820,1920,1979,3117,35,58,0
59,265000.0,2.0,2.0,1860,10856,1.0,0,0,3,1260,600,1952,2008,289,35,71,0
59,349810.0,3.0,1.0,960,8855,1.0,0,0,4,960,0,1958,1972,760,36,67,0
59,972000.0,4.0,1.75,2010,6300,1.0,0,2,5,1610,400,1937,0,2464,35,74,0
59,330000.0,4.0,2.5,2340,11784,2.0,0,0,3,2340,0,1997,0,2089,18,26,0
59,500000.0,4.0,3.0,3720,15048,3.0,0,0,3,3720,0,1979,2014,73,32,37,0
59,1309500.0,4.0,2.5,2680,12215,1.0,1,4,3,1590,1090,1956,2001,1422,26,68,0
59,544000.0,3.0,2.5,1460,1613,2.0,0,0,3,1180,280,2007,0,3823,35,56,0
59,439000.0,3.0,2.5,3180,7904,1.0,0,0,3,1810,1370,2006,0,2447,32,34,0
59,530000.0,4.0,2.25,1980,15086,2.0,0,0,3,1980,0,1981,2013,1745,33,42,0
59,427500.0,2.0,2.0,1090,934,3.0,0,0,3,1090,0,2008,0,1274,35,52,0
59,337000.0,4.0,2.5,2230,5970,2.0,0,0,4,2230,0,2002,0,1093,9,26,0
59,1095000.0,4.0,2.75,3330,9143,2.0,0,0,4,3330,0,1995,0,272,19,21,0
59,435000.0,4.0,2.0,1880,3840,1.0,0,0,3,970,910,1904,0,217,35,64,0
59,765000.0,5.0,3.0,2870,5700,1.0,0,0,3,1950,920,1964,2000,3314,35,47,0
59,492650.0,4.0,1.75,2120,9786,1.0,0,0,3,1640,480,1967,2011,3510,36,70,0
59,383962.0,4.0,2.5,2700,6998,2.0,0,0,3,2700,0,2001,0,964,40,69,0
59,950000.0,4.0,2.5,3670,7680,2.5,0,0,3,3670,0,2007,0,2504,16,17,0
59,457000.0,3.0,2.5,1220,1330,2.0,0,0,3,1010,210,2008,0,4220,35,56,0
59,1510000.0,5.0,3.25,4390,11250,2.0,0,0,3,4390,0,2007,0,4234,23,25,0
59,882566.0,4.0,2.5,3560,5265,3.0,0,0,3,3560,0,2014,0,1313,31,31,0
59,963000.0,4.0,3.25,3530,8589,2.0,0,0,3,3530,0,2007,0,189,19,21,0
59,345000.0,4.0,2.5,2280,5000,2.0,0,0,3,2280,0,2006,0,2353,21,23,0
59,2065000.0,4.0,3.75,4350,7965,2.0,0,0,3,4350,0,2013,1923,1654,3,3,0
60,314500.0,3.0,2.0,2050,13303,1.0,0,0,3,2050,0,1993,0,2971,14,2,0
